region_code,region_name,iso3,country,year,pm25_ugm3,pm25_ugm3_5yr,lat,lon
CO47,Magdalena,COL,Colombia,2020,12.749825,14.06903,10.5808075,-74.0685669
CO50,Meta,COL,Colombia,1990,23.340878,,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,1995,22.94416,,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2000,22.581606,22.955548000000004,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2001,21.988968,22.713903,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2002,22.434006,22.6579236,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2003,21.672564,22.3242608,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2004,20.78689,21.8928068,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2005,19.543425,21.2851706,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2006,21.654703,21.2183176,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2007,20.859461,20.9034086,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2008,19.035202,20.3759362,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2009,17.719479,19.762454,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2010,18.700815,19.593932,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2011,19.638346,19.1906606,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2012,17.456078,18.509984,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2013,18.791264,18.4611964,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2014,18.461637,18.609628,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2015,17.559752,18.3814154,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2016,17.406481,17.9350424,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2017,17.401039,17.9240346,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2018,15.174217,17.200625199999998,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2019,14.312365,16.3707708,3.5000086,-73.0000086
CO50,Meta,COL,Colombia,2020,14.814702,15.821760800000002,3.5000086,-73.0000086
CO52,Nariño,COL,Colombia,1990,15.393886,,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,1995,14.72731,,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2000,15.139527,15.086907666666669,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2001,13.685656,14.73659475,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2002,14.683436,14.725962999999998,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2003,14.384675,14.5241208,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2004,13.687622,14.3161832,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2005,13.483776,13.985032999999998,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2006,14.24152,14.096205799999998,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2007,14.362988,14.0321162,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2008,13.037264,13.762634,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2009,11.855778,13.396265199999998,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2010,12.110973,13.1217046,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2011,13.024809,12.8783624,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2012,11.683961,12.342557,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2013,11.963361,12.1277764,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2014,11.683848,12.0933904,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2015,11.542888,11.9797734,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2016,11.194389,11.613689400000002,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2017,10.955289,11.467955,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2018,10.30092,11.1354668,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2019,9.3126736,10.66123192,1.5842268,-77.8585766
CO52,Nariño,COL,Colombia,2020,9.0621376,10.16508184,1.5842268,-77.8585766
CO54,Norte de Santander,COL,Colombia,1990,25.282509,,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,1995,24.682985,,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2000,25.532007,25.165833666666668,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2001,24.235968,24.93336725,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2002,24.478119,24.8423176,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2003,25.25913,24.8376418,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2004,22.298296,24.360704,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2005,22.92075,23.8384526,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2006,23.850336,23.7613262,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2007,23.118328,23.489368,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2008,21.885118,22.8145656,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2009,19.673004,22.2895072,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2010,20.621992,21.8297556,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2011,22.4063,21.5409484,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2012,19.835642,20.8844112,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2013,20.416481,20.5906838,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2014,19.897509,20.6355848,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2015,19.880079,20.4872022,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2016,19.221867,19.8503156,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2017,18.561939,19.595575,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2018,16.902098,18.8926984,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2019,15.499995,18.013195599999996,8.4417924,-73.0492505
CO54,Norte de Santander,COL,Colombia,2020,15.503624,17.1379046,8.4417924,-73.0492505
CO63,Quindío,COL,Colombia,1990,28.255789,,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,1995,28.130064,,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2000,27.57049,27.98544766666667,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2001,21.716257,26.41815,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2002,22.784801,25.6914802,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2003,24.503315,24.9409854,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2004,22.262543,23.7674812,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2005,21.940245,22.6414322,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2006,23.658831,23.029947,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2007,22.853233,23.0436334,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2008,21.152811,22.3735326,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2009,18.45109,21.611242,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2010,19.290005,21.081194,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2011,21.043623,20.5581524,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2012,18.934717,19.7744492,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2013,19.411983,19.4262836,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2014,18.542496,19.4445648,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2015,17.706783,19.1279204,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2016,16.947199,18.3086356,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2017,17.480499,18.017792,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2018,17.176361,17.5706676,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2019,15.188852,16.8999388,4.4028313,-75.7025795
CO63,Quindío,COL,Colombia,2020,13.766837,16.111949600000003,4.4028313,-75.7025795
CO66,Risaralda,COL,Colombia,1990,29.707228,,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,1995,29.21122,,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2000,29.2992,29.405882666666667,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2001,22.927677,27.78633125,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2002,23.912241,27.011513200000003,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2003,25.799728,26.2300132,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2004,23.224276,25.0326244,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2005,23.215988,23.815982,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2006,24.967388,24.2239242,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2007,24.20355,24.282186000000003,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2008,22.507099,23.6236602,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2009,19.537249,22.8862548,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2010,20.545506,22.3521584,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2011,22.292788,21.8172384,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2012,20.000971,20.9767226,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2013,20.538231,20.582949000000003,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2014,19.429632,20.5614256,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2015,18.312757,20.1148758,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2016,17.766279,19.209574,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2017,18.261351,18.861650000000004,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2018,17.926537,18.339311200000004,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2019,16.044125,17.6622098,5.2102948,-75.9842236
CO66,Risaralda,COL,Colombia,2020,14.404357,16.880529799999998,5.2102948,-75.9842236
CO68,Santander,COL,Colombia,1990,26.188292,,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,1995,25.802593,,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2000,26.110643,26.03384266666667,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2001,23.6957,25.449307,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2002,24.052782,25.170002,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2003,24.809978,24.8943392,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2004,21.714188,24.0766582,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2005,21.787308,23.2119912,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2006,23.381262,23.1491036,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2007,22.477861,22.8341194,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2008,21.159401,22.104004,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2009,19.154028,21.591972,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2010,20.136141,21.2617386,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2011,22.567549,21.098996,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2012,19.459106,20.495245,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2013,20.384233,20.3402114,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2014,19.383776,20.386161,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2015,19.11198,20.1813288,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2016,19.293938,19.5266066,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2017,18.612226,19.3572306,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2018,16.678333,18.6160506,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2019,15.171421,17.773579599999998,7.0000085,-73.2500086
CO68,Santander,COL,Colombia,2020,15.369689,17.0251214,7.0000085,-73.2500086
CO70,Sucre,COL,Colombia,1990,24.644747,,9.0,-75.0
CO70,Sucre,COL,Colombia,1995,24.091417,,9.0,-75.0
CO70,Sucre,COL,Colombia,2000,25.460236,24.732133333333334,9.0,-75.0
CO70,Sucre,COL,Colombia,2001,22.077562,24.0684905,9.0,-75.0
CO70,Sucre,COL,Colombia,2002,20.83769,23.4223304,9.0,-75.0
CO70,Sucre,COL,Colombia,2003,24.343803,23.3621416,9.0,-75.0
CO70,Sucre,COL,Colombia,2004,20.463087,22.6364756,9.0,-75.0
CO70,Sucre,COL,Colombia,2005,21.185055,21.7814394,9.0,-75.0
CO70,Sucre,COL,Colombia,2006,22.678308,21.9015886,9.0,-75.0
CO70,Sucre,COL,Colombia,2007,22.351343,22.2043192,9.0,-75.0
CO70,Sucre,COL,Colombia,2008,20.878101,21.5111788,9.0,-75.0
CO70,Sucre,COL,Colombia,2009,17.341101,20.8867816,9.0,-75.0
CO70,Sucre,COL,Colombia,2010,19.164473,20.482665200000003,9.0,-75.0
CO70,Sucre,COL,Colombia,2011,19.841311,19.9152658,9.0,-75.0
CO70,Sucre,COL,Colombia,2012,17.748699,18.994737,9.0,-75.0
CO70,Sucre,COL,Colombia,2013,18.448063,18.5087294,9.0,-75.0
CO70,Sucre,COL,Colombia,2014,18.013895,18.6432882,9.0,-75.0
CO70,Sucre,COL,Colombia,2015,17.293406,18.2690748,9.0,-75.0
CO70,Sucre,COL,Colombia,2016,17.702257,17.841264000000002,9.0,-75.0
CO70,Sucre,COL,Colombia,2017,16.800108,17.6515458,9.0,-75.0
CO70,Sucre,COL,Colombia,2018,15.897781,17.1414894,9.0,-75.0
CO70,Sucre,COL,Colombia,2019,14.500168,16.438744000000003,9.0,-75.0
CO70,Sucre,COL,Colombia,2020,14.252367,15.8305362,9.0,-75.0
CO73,Tolima,COL,Colombia,1990,28.238497,,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,1995,28.284056,,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2000,27.185993,27.902848666666667,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2001,22.169065,26.46940275,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2002,23.557907,25.8871036,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2003,24.403643,25.1201328,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2004,22.888494,24.0410204,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2005,22.09992,23.0238058,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2006,23.589577,23.3079082,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2007,22.610615,23.1184498,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2008,21.096525,22.4570262,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2009,18.759834,21.6312942,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2010,19.914068,21.1941238,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2011,21.55677,20.7875624,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2012,19.245146,20.1144686,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2013,19.480812,19.791326,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2014,19.164425,19.8722442,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2015,17.890612,19.467553,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2016,17.510881,18.6583752,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2017,17.920238,18.393393600000003,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2018,17.303232,17.9578776,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2019,15.051686,17.1353298,4.0355786,-75.2086642
CO73,Tolima,COL,Colombia,2020,14.425716,16.4423506,4.0355786,-75.2086642
CO76,Valle del Cauca,COL,Colombia,1990,21.525307,,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,1995,20.897612,,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2000,20.846601,21.08984,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2001,16.920507,20.04750675,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2002,18.165592,19.6711238,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2003,18.601206,19.0863036,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2004,17.560633,18.4189078,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2005,17.24157,17.6979016,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2006,18.485016,18.0108034,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2007,17.850607,17.947806399999997,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2008,16.554468,17.538458799999997,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2009,14.622731,16.9508784,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2010,15.257277,16.5540198,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2011,16.464636,16.1499438,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2012,14.751923,15.530207,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2013,15.04282,15.2278774,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2014,14.549093,15.2131498,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2015,14.022893,14.966273,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2016,13.417986,14.356943,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2017,13.485694,14.1036972,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2018,13.259929,13.747118999999998,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2019,11.798148,13.19693,3.6984053,-76.5501996
CO76,Valle del Cauca,COL,Colombia,2020,10.875578,12.567467,3.6984053,-76.5501996
CO81,Arauca,COL,Colombia,1990,22.479517,,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,1995,22.334942,,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2000,22.996035,22.603498,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2001,22.710354,22.630212,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2002,22.771761,22.6585218,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2003,23.272097,22.8170378,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2004,20.551163,22.460282,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2005,20.845068,22.0300886,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2006,21.966288,21.8812754,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2007,21.812786,21.6894804,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2008,19.906435,21.016348,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2009,17.792555,20.4646264,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2010,19.502172,20.1960472,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2011,20.185465,19.839882600000003,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2012,18.144642,19.1062538,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2013,19.559465,19.0368598,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2014,18.378159,19.153980600000004,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2015,18.691509,18.991848,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2016,17.977079,18.5501708,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2017,17.856634,18.4925692,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2018,15.542739,17.689224,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2019,14.824191,16.9784304,6.6666755,-71.0000086
CO81,Arauca,COL,Colombia,2020,15.060527,16.252233999999998,6.6666755,-71.0000086
CO85,Casanare,COL,Colombia,1990,21.993721,,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,1995,21.648298,,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2000,21.458895,21.700304666666668,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2001,22.163733,21.81616175,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2002,22.637327,21.9803948,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2003,22.534527,22.088556,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2004,20.016468,21.76219,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2005,19.714298,21.4132706,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2006,21.744654,21.3294548,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2007,21.222116,21.046412600000004,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2008,19.182285,20.3759642,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2009,17.762705,19.9252116,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2010,19.66041,19.914434,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2011,20.095289,19.584561,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2012,17.640873,18.8683124,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2013,19.104706,18.8527966,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2014,18.518373,19.003930200000003,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2015,17.92112,18.6560722,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2016,17.767769,18.1905682,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2017,17.599714,18.1823364,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2018,14.924456,17.3462864,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2019,14.05555,16.4537218,5.5000085,-71.5000086
CO85,Casanare,COL,Colombia,2020,14.965104,15.8625186,5.5000085,-71.5000086
CO86,Putumayo,COL,Colombia,1990,18.559717,,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,1995,17.616793,,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2000,17.271198,17.815902666666666,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2001,15.930523,17.34455775,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2002,16.43923,17.1634922,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2003,16.464201,16.744389,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2004,16.740368,16.569104000000003,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2005,15.806017,16.2760678,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2006,15.989623,16.2878878,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2007,16.442343,16.2885104,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2008,14.343632,15.8643966,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2009,12.653985,15.04712,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2010,13.218429,14.529602400000002,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2011,13.97799,14.1272758,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2012,12.547502,13.348307600000002,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2013,12.976775,13.0749362,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2014,13.136507,13.1714406,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2015,12.871083,13.1019714,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2016,12.646151,12.8356036,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2017,12.379741,12.8020514,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2018,11.587193,12.524135,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2019,10.245908,11.9460152,0.5000086,-76.0000086
CO86,Putumayo,COL,Colombia,2020,10.342921,11.440382799999998,0.5000086,-76.0000086
CO88,San Andrés,COL,Colombia,1990,15.477261,,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,1995,14.774802,,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2000,16.713951,15.655338,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2001,16.655853,15.90546675,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2002,16.558405,16.0360544,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2003,16.778498,16.296301800000002,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2004,15.642582,16.4698578,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2005,15.174979,16.1620634,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2006,16.223166,16.075526,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2007,16.36195,16.036234999999998,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2008,14.651442,15.6108238,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2009,13.24104,15.130515399999998,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2010,12.956141,14.6867478,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2011,14.267907,14.295695999999998,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2012,13.377877,13.6988814,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2013,14.0049,13.569573,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2014,13.593549,13.6400748,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2015,13.461631,13.741172799999998,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2016,12.194435,13.3264784,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2017,12.397861,13.1304752,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2018,11.318514,12.593198,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2019,10.190039,11.912496,12.5375979,-81.7204155
CO88,San Andrés,COL,Colombia,2020,10.591384,11.3384466,12.5375979,-81.7204155
CO91,Amazonas,COL,Colombia,1990,19.819389,,-5.0,-78.0
CO91,Amazonas,COL,Colombia,1995,18.979834,,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2000,18.596523,19.13191533333333,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2001,18.307899,18.92591125,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2002,18.855488,18.9118266,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2003,19.241734,18.7962956,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2004,19.202059,18.8407406,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2005,18.47728,18.816892000000003,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2006,18.381205,18.8315532,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2007,17.9177,18.6439956,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2008,16.289595,18.0535678,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2009,14.945569,17.2022698,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2010,15.564651,16.619743999999997,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2011,15.851715,16.113846000000002,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2012,14.576038,15.445513600000002,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2013,13.989096,14.9854138,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2014,14.233127,14.8429254,-5.0,-78.0
