iso3,country,year,scenario,hot_days_proj,hot_days_proj_diff_1981_2010,icing_days_proj,icing_days_proj_diff_1981_2010,trop_nights_proj,trop_nights_proj_diff_1981_2010,hot_days_proj_pct_change_1981_2010,trop_nights_proj_pct_change_1981_2010,icing_days_proj_pct_change_1981_2010,scenario_label,linked_ssp,is_linked_scenario
ISR,ISR,2059,PROJ_SSP370,96.9,62.8,0.0,0.0,162.0,72.1,184.16422287390023,80.20022246941045,,SSP3-7.0 (high emissions),PROJ_SSP126,False
ISR,ISR,2059,PROJ_SSP585,107.2,73.1,0.0,0.0,148.9,59.0,214.3695014662756,65.62847608453836,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ISR,ISR,2060,PROJ_SSP126,85.3,51.2,0.0,0.0,149.5,59.7,150.14662756598244,66.48106904231626,,SSP1-2.6 (low emissions),PROJ_SSP126,True
ISR,ISR,2060,PROJ_SSP245,87.4,53.4,0.0,0.0,135.8,46.0,157.0588235294117,51.22494432071269,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ISR,ISR,2060,PROJ_SSP370,93.5,59.4,0.0,0.0,157.3,67.5,174.19354838709674,75.16703786191535,,SSP3-7.0 (high emissions),PROJ_SSP126,False
ISR,ISR,2060,PROJ_SSP585,105.5,71.4,0.0,0.0,145.2,55.4,209.38416422287395,61.692650334075736,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2030,PROJ_SSP126,5.1,4.6,8.8,-3.9,62.6,28.9,,85.75667655786349,-30.70866141732283,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2030,PROJ_SSP245,3.9,3.4,9.8,-3.0,46.6,12.9,,38.27893175074184,-23.4375,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2030,PROJ_SSP370,5.4,4.9,9.3,-3.5,63.9,30.2,,89.61424332344212,-27.34375,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2030,PROJ_SSP585,4.4,3.9,9.4,-3.4,49.2,15.5,,45.994065281899104,-26.5625,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2031,PROJ_SSP126,4.0,3.5,9.7,-3.1,63.3,29.6,,87.83382789317508,-24.218750000000004,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2031,PROJ_SSP245,3.7,3.2,9.2,-3.5,42.9,9.2,,27.299703264094948,-27.559055118110237,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2031,PROJ_SSP370,3.6,3.0,8.9,-3.9,63.3,29.6,,87.83382789317508,-30.46875,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2031,PROJ_SSP585,3.2,2.7,8.1,-4.7,45.8,12.1,,35.90504451038576,-36.71875,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2032,PROJ_SSP126,4.1,3.6,9.7,-3.1,63.0,29.3,,86.94362017804154,-24.218750000000004,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2032,PROJ_SSP245,3.3,2.8,8.4,-4.4,44.9,11.3,,33.63095238095239,-34.375,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2032,PROJ_SSP370,4.0,3.5,8.5,-4.3,65.2,31.5,,93.47181008902076,-33.59374999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2032,PROJ_SSP585,4.7,4.2,8.0,-4.8,49.0,15.4,,45.83333333333333,-37.49999999999999,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2033,PROJ_SSP126,4.9,4.4,9.6,-3.2,65.9,32.2,,95.54896142433235,-25.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2033,PROJ_SSP245,4.9,4.4,8.9,-3.9,47.0,13.3,,39.465875370919875,-30.46875,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2033,PROJ_SSP370,4.9,4.4,9.2,-3.6,64.6,31.0,,92.26190476190477,-28.125000000000007,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2033,PROJ_SSP585,5.5,5.0,7.6,-5.2,51.1,17.4,,51.632047477744806,-40.625,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2034,PROJ_SSP126,4.0,3.5,8.9,-3.9,66.0,32.3,,95.84569732937683,-30.46875,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2034,PROJ_SSP245,3.7,3.2,9.2,-3.6,47.9,14.2,,42.13649851632047,-28.125000000000007,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2034,PROJ_SSP370,5.2,4.6,9.1,-3.7,68.3,34.6,,102.67062314540061,-28.90625,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2034,PROJ_SSP585,5.3,4.8,7.1,-5.7,47.8,14.1,,41.83976261127597,-44.53125,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2035,PROJ_SSP126,4.5,4.0,9.1,-3.6,65.1,31.4,,93.17507418397626,-28.346456692913385,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2035,PROJ_SSP245,4.2,3.7,8.5,-4.3,49.8,16.1,,47.77448071216618,-33.59374999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2035,PROJ_SSP370,4.1,3.6,9.0,-3.8,66.6,32.9,,97.62611275964392,-29.687499999999993,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2035,PROJ_SSP585,5.1,4.5,8.9,-3.9,51.7,18.1,,53.86904761904761,-30.46875,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2036,PROJ_SSP126,5.5,5.0,9.6,-3.2,68.9,35.2,,104.45103857566767,-25.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2036,PROJ_SSP245,4.9,4.3,9.0,-3.8,47.7,14.0,,41.54302670623145,-29.687499999999993,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2036,PROJ_SSP370,5.7,5.2,9.2,-3.6,68.3,34.6,,102.67062314540061,-28.125000000000007,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2036,PROJ_SSP585,6.6,6.1,7.9,-4.9,50.7,17.0,,50.445103857566764,-38.28125,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2037,PROJ_SSP126,5.5,4.9,8.9,-3.9,66.9,33.2,,98.51632047477746,-30.46875,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2037,PROJ_SSP245,4.4,3.9,8.1,-4.7,47.7,14.0,,41.54302670623145,-36.71875,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2037,PROJ_SSP370,4.8,4.3,8.1,-4.7,68.1,34.4,,102.07715133531158,-36.71875,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2037,PROJ_SSP585,5.6,5.1,7.4,-5.4,53.1,19.4,,57.56676557863501,-42.1875,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2038,PROJ_SSP126,4.3,3.8,8.6,-4.1,68.4,34.7,,102.9673590504451,-32.28346456692913,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2038,PROJ_SSP245,5.6,5.1,8.5,-4.3,51.3,17.6,,52.22551928783384,-33.59374999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2038,PROJ_SSP370,6.2,5.7,10.1,-2.7,70.4,36.7,,108.9020771513353,-21.09375,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2038,PROJ_SSP585,6.6,6.0,7.8,-4.9,52.7,19.1,,56.845238095238095,-38.58267716535433,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2039,PROJ_SSP126,6.2,5.7,8.8,-4.0,69.4,35.7,,105.93471810089021,-31.25,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2039,PROJ_SSP245,5.4,4.9,9.1,-3.6,48.4,14.7,,43.62017804154302,-28.346456692913385,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2039,PROJ_SSP370,5.1,4.6,7.5,-5.3,67.7,34.0,,100.89020771513353,-41.40624999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2039,PROJ_SSP585,5.9,5.4,7.6,-5.2,53.4,19.7,,58.45697329376854,-40.625,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2040,PROJ_SSP126,7.3,6.7,8.4,-4.4,69.3,35.6,,105.63798219584572,-34.375,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2040,PROJ_SSP245,4.7,4.1,8.6,-4.2,50.3,16.6,,49.25816023738873,-32.8125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2040,PROJ_SSP370,4.5,4.0,8.5,-4.2,68.5,34.9,,103.8690476190476,-33.07086614173229,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2040,PROJ_SSP585,6.8,6.2,8.6,-4.2,55.3,21.6,,64.09495548961426,-32.8125,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2041,PROJ_SSP126,6.6,6.1,8.9,-3.8,68.3,34.6,,102.67062314540061,-29.92125984251969,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2041,PROJ_SSP245,5.7,5.2,9.0,-3.8,50.4,16.7,,49.55489614243323,-29.687499999999993,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2041,PROJ_SSP370,5.7,5.2,8.4,-4.4,72.5,38.8,,115.13353115727001,-34.375,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2041,PROJ_SSP585,7.1,6.6,8.2,-4.6,53.7,20.1,,59.82142857142857,-35.9375,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2042,PROJ_SSP126,5.1,4.6,8.8,-4.0,69.9,36.2,,107.41839762611276,-31.25,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2042,PROJ_SSP245,4.8,4.2,7.8,-5.0,50.2,16.5,,48.96142433234421,-39.0625,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2042,PROJ_SSP370,5.3,4.8,8.0,-4.7,69.6,35.9,,106.52818991097924,-37.00787401574803,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2042,PROJ_SSP585,8.5,7.9,8.0,-4.8,55.6,21.9,,64.98516320474776,-37.49999999999999,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2043,PROJ_SSP126,6.3,5.8,9.0,-3.7,69.9,36.2,,107.41839762611276,-29.13385826771654,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2043,PROJ_SSP245,4.4,3.9,8.7,-4.1,51.1,17.4,,51.632047477744806,-32.03125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2043,PROJ_SSP370,5.8,5.2,7.6,-5.2,71.0,37.3,,110.68249258160236,-40.625,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2043,PROJ_SSP585,6.5,6.0,7.2,-5.5,55.8,22.1,,65.5786350148368,-43.30708661417323,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2044,PROJ_SSP126,7.2,6.6,8.5,-4.2,72.8,39.1,,116.02373887240358,-33.07086614173229,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2044,PROJ_SSP245,5.5,5.0,8.4,-4.3,52.4,18.8,,55.95238095238096,-33.85826771653544,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2044,PROJ_SSP370,6.8,6.3,7.9,-4.8,73.6,39.9,,118.39762611275965,-37.79527559055118,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2044,PROJ_SSP585,8.2,7.7,7.8,-5.0,57.5,23.8,,70.62314540059347,-39.0625,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2045,PROJ_SSP126,6.6,6.1,9.2,-3.6,69.9,36.2,,107.41839762611276,-28.125000000000007,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2045,PROJ_SSP245,4.9,4.4,7.9,-4.9,52.2,18.6,,55.35714285714286,-38.28125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2045,PROJ_SSP370,7.1,6.6,7.5,-5.2,70.5,36.8,,109.19881305637979,-40.944881889763785,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2045,PROJ_SSP585,8.7,8.1,8.0,-4.7,58.3,24.7,,73.51190476190477,-37.00787401574803,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2046,PROJ_SSP126,4.9,4.4,8.5,-4.3,68.9,35.3,,105.05952380952377,-33.59374999999999,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2046,PROJ_SSP245,7.1,6.6,8.2,-4.6,52.9,19.2,,56.973293768545986,-35.9375,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2046,PROJ_SSP370,5.4,4.9,8.3,-4.5,70.8,37.1,,110.08902077151336,-35.15625,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2046,PROJ_SSP585,10.1,9.6,7.8,-5.0,58.7,25.0,,74.1839762611276,-39.0625,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2047,PROJ_SSP126,4.5,4.0,8.4,-4.4,71.1,37.4,,110.9792284866469,-34.375,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2047,PROJ_SSP245,5.7,5.2,8.6,-4.2,55.0,21.3,,63.20474777448071,-32.8125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2047,PROJ_SSP370,6.6,6.1,7.1,-5.7,75.2,41.5,,123.1454005934718,-44.53125,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2047,PROJ_SSP585,7.0,6.4,8.4,-4.3,56.1,22.4,,66.4688427299703,-33.85826771653544,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2048,PROJ_SSP126,6.2,5.7,8.4,-4.4,70.6,36.9,,109.49554896142435,-34.375,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2048,PROJ_SSP245,4.7,4.2,7.2,-5.6,52.4,18.7,,55.48961424332344,-43.74999999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2048,PROJ_SSP370,5.9,5.4,7.6,-5.2,73.6,39.9,,118.39762611275965,-40.625,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2048,PROJ_SSP585,8.2,7.6,7.8,-5.0,59.5,25.8,,76.55786350148368,-39.0625,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2049,PROJ_SSP126,5.5,5.0,8.2,-4.5,69.9,36.3,,108.03571428571426,-35.43307086614173,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2049,PROJ_SSP245,6.7,6.2,7.1,-5.7,54.9,21.2,,62.908011869436194,-44.53125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2049,PROJ_SSP370,6.3,5.8,6.3,-6.5,75.2,41.5,,123.1454005934718,-50.78125,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2049,PROJ_SSP585,7.2,6.7,6.7,-6.0,59.8,26.2,,77.97619047619048,-47.24409448818898,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2050,PROJ_SSP126,6.6,6.1,8.2,-4.6,68.7,35.1,,104.46428571428572,-35.9375,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2050,PROJ_SSP245,6.1,5.5,7.1,-5.7,54.9,21.2,,62.908011869436194,-44.53125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2050,PROJ_SSP370,8.5,7.9,8.1,-4.6,77.9,44.2,,131.15727002967358,-36.22047244094488,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2050,PROJ_SSP585,10.1,9.6,6.6,-6.2,64.4,30.7,,91.09792284866468,-48.4375,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2051,PROJ_SSP126,7.5,7.0,7.6,-5.1,73.6,40.0,,119.04761904761907,-40.15748031496063,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2051,PROJ_SSP245,6.5,6.0,8.4,-4.4,56.5,22.9,,68.1547619047619,-34.375,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2051,PROJ_SSP370,8.9,8.4,7.5,-5.3,75.7,42.0,,124.62908011869436,-41.40624999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2051,PROJ_SSP585,9.3,8.8,7.0,-5.7,62.4,28.7,,85.16320474777447,-44.88188976377953,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2052,PROJ_SSP126,6.8,6.3,8.3,-4.4,71.8,38.1,,113.05637982195849,-34.645669291338585,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2052,PROJ_SSP245,5.9,5.4,7.2,-5.5,57.5,23.8,,70.62314540059347,-43.30708661417323,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2052,PROJ_SSP370,9.6,9.1,7.0,-5.7,78.3,44.6,,132.34421364985164,-44.88188976377953,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2052,PROJ_SSP585,9.9,9.4,7.0,-5.8,64.7,31.0,,91.98813056379821,-45.31249999999999,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2053,PROJ_SSP126,8.7,8.2,8.4,-4.3,73.0,39.3,,116.61721068249255,-33.85826771653544,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2053,PROJ_SSP245,6.3,5.7,7.0,-5.7,54.8,21.2,,63.0952380952381,-44.88188976377953,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2053,PROJ_SSP370,10.3,9.8,7.2,-5.5,78.3,44.6,,132.34421364985164,-43.30708661417323,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2053,PROJ_SSP585,9.9,9.4,7.6,-5.1,63.3,29.6,,87.83382789317508,-40.15748031496063,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2054,PROJ_SSP126,5.7,5.2,7.6,-5.1,71.2,37.5,,111.27596439169139,-40.15748031496063,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2054,PROJ_SSP245,8.4,7.8,7.9,-4.9,57.0,23.3,,69.13946587537092,-38.28125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2054,PROJ_SSP370,8.4,7.9,8.1,-4.7,76.3,42.6,,126.40949554896143,-36.71875,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2054,PROJ_SSP585,10.9,10.4,5.9,-6.8,66.1,32.4,,96.14243323442138,-53.54330708661418,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2055,PROJ_SSP126,8.1,7.5,7.8,-4.9,71.2,37.5,,111.27596439169139,-38.58267716535433,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2055,PROJ_SSP245,6.0,5.4,7.5,-5.3,57.3,23.6,,70.02967359050446,-41.40624999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2055,PROJ_SSP370,10.9,10.3,6.7,-6.1,78.9,45.2,,134.1246290801187,-47.65624999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2055,PROJ_SSP585,11.2,10.7,6.8,-6.0,65.8,32.1,,95.25222551928785,-46.875,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2056,PROJ_SSP126,6.9,6.4,8.3,-4.5,71.6,37.9,,112.46290801186944,-35.15625,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2056,PROJ_SSP245,6.6,6.0,7.2,-5.6,57.6,23.9,,70.91988130563797,-43.74999999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2056,PROJ_SSP370,10.5,10.0,7.3,-5.5,80.1,46.4,,137.68545994065283,-42.96875,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2056,PROJ_SSP585,12.3,11.7,7.3,-5.5,66.9,33.2,,98.51632047477746,-42.96875,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2057,PROJ_SSP126,8.1,7.6,7.6,-5.2,71.4,37.7,,111.8694362017804,-40.625,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2057,PROJ_SSP245,7.4,6.9,6.9,-5.9,58.0,24.3,,72.10682492581601,-46.09375,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2057,PROJ_SSP370,9.6,9.1,8.0,-4.8,79.4,45.7,,135.60830860534122,-37.49999999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2057,PROJ_SSP585,11.3,10.8,7.3,-5.4,67.2,33.5,,99.40652818991097,-42.51968503937009,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2058,PROJ_SSP126,7.6,7.1,8.4,-4.4,72.3,38.7,,115.17857142857146,-34.375,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2058,PROJ_SSP245,8.6,8.1,6.7,-6.1,60.3,26.6,,78.93175074183978,-47.65624999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2058,PROJ_SSP370,9.3,8.8,7.6,-5.2,79.9,46.2,,137.0919881305638,-40.625,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2058,PROJ_SSP585,12.6,12.1,6.0,-6.8,68.8,35.1,,104.15430267062315,-53.125,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2059,PROJ_SSP126,6.1,5.6,8.0,-4.8,71.4,37.7,,111.8694362017804,-37.49999999999999,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2059,PROJ_SSP245,7.6,7.1,7.6,-5.2,59.9,26.2,,77.74480712166171,-40.625,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2059,PROJ_SSP370,11.9,11.3,7.2,-5.6,80.3,46.7,,138.98809523809527,-43.74999999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2059,PROJ_SSP585,15.3,14.8,6.1,-6.6,70.5,36.8,,109.19881305637979,-51.96850393700787,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ITA,ITA,2060,PROJ_SSP126,9.2,8.7,8.7,-4.1,75.6,41.9,,124.33234421364988,-32.03125,SSP1-2.6 (low emissions),PROJ_SSP126,True
ITA,ITA,2060,PROJ_SSP245,7.8,7.3,7.1,-5.7,62.5,28.8,,85.45994065281899,-44.53125,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ITA,ITA,2060,PROJ_SSP370,10.1,9.5,6.6,-6.1,81.7,48.1,,143.1547619047619,-48.031496062992126,SSP3-7.0 (high emissions),PROJ_SSP126,False
ITA,ITA,2060,PROJ_SSP585,14.8,14.3,6.8,-6.0,71.6,37.9,,112.46290801186944,-46.875,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2030,PROJ_SSP126,2.3,1.9,14.9,-6.6,83.8,25.1,,42.75979557069847,-30.69767441860465,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2030,PROJ_SSP245,1.9,1.5,13.7,-7.8,64.2,5.5,,9.369676320272571,-36.279069767441854,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2030,PROJ_SSP370,2.1,1.7,15.7,-5.8,82.8,24.1,,41.05621805792164,-26.97674418604651,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2030,PROJ_SSP585,2.7,2.3,15.1,-6.5,67.5,8.8,,14.991482112436117,-30.09259259259259,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2031,PROJ_SSP126,2.2,1.8,16.4,-5.1,83.4,24.7,,42.078364565587734,-23.72093023255814,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2031,PROJ_SSP245,2.6,2.2,15.0,-6.5,64.8,6.1,,10.391822827938672,-30.23255813953488,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2031,PROJ_SSP370,2.0,1.6,15.9,-5.7,84.6,25.9,,44.122657580919935,-26.38888888888889,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2031,PROJ_SSP585,2.0,1.6,15.1,-6.5,67.6,8.9,,15.1618398637138,-30.09259259259259,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2032,PROJ_SSP126,3.3,2.9,16.2,-5.3,88.0,29.2,,49.65986394557823,-24.651162790697672,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2032,PROJ_SSP245,1.6,1.2,14.8,-6.7,66.8,8.1,,13.798977853492334,-31.16279069767442,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2032,PROJ_SSP370,2.1,1.7,15.0,-6.5,84.4,25.7,,43.78194207836456,-30.23255813953488,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2032,PROJ_SSP585,2.2,1.8,15.7,-5.8,69.2,10.5,,17.88756388415673,-26.97674418604651,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2033,PROJ_SSP126,1.5,1.1,17.2,-4.3,83.8,25.0,,42.51700680272109,-20.0,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2033,PROJ_SSP245,2.0,1.6,13.5,-8.0,67.3,8.5,,14.45578231292517,-37.2093023255814,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2033,PROJ_SSP370,3.0,2.6,15.6,-5.9,88.3,29.6,,50.425894378194215,-27.44186046511628,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2033,PROJ_SSP585,1.8,1.4,13.9,-7.6,68.3,9.5,,16.156462585034014,-35.348837209302324,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2034,PROJ_SSP126,2.1,1.7,15.9,-5.6,86.1,27.3,,46.42857142857143,-26.046511627906977,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2034,PROJ_SSP245,2.0,1.6,14.0,-7.5,66.9,8.1,,13.77551020408163,-34.883720930232556,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2034,PROJ_SSP370,2.0,1.6,14.8,-6.7,85.1,26.3,,44.72789115646259,-31.16279069767442,SSP3-7.0 (high emissions),PROJ_SSP126,False
JPN,JPN,2034,PROJ_SSP585,1.9,1.5,12.8,-8.7,70.1,11.4,,19.420783645655877,-40.46511627906976,SSP5-8.5 (very high emissions),PROJ_SSP126,False
JPN,JPN,2035,PROJ_SSP126,3.2,2.8,15.7,-5.8,87.5,28.8,,49.063032367972745,-26.97674418604651,SSP1-2.6 (low emissions),PROJ_SSP126,True
JPN,JPN,2035,PROJ_SSP245,2.9,2.5,14.4,-7.1,71.1,12.4,,21.124361158432713,-33.02325581395349,SSP2-4.5 (middle of the road),PROJ_SSP126,False
JPN,JPN,2035,PROJ_SSP370,2.1,1.7,15.0,-6.6,87.4,28.7,,48.89267461669506,-30.555555555555554,SSP3-7.0 (high emissions),PROJ_SSP126,False
